indicator_code,ref_area,period,value,obs_status,source,wb_indicator,indicator_name
IND072,COD,1966,NA,RDC,worldbank,NA,Dépenses de recherche et développement en proportion du PIB
IND072,COD,1965,NA,RDC,worldbank,NA,Dépenses de recherche et développement en proportion du PIB
IND072,COD,1964,NA,RDC,worldbank,NA,Dépenses de recherche et développement en proportion du PIB
IND072,COD,1963,NA,RDC,worldbank,NA,Dépenses de recherche et développement en proportion du PIB
IND072,COD,1962,NA,RDC,worldbank,NA,Dépenses de recherche et développement en proportion du PIB
IND072,COD,1961,NA,RDC,worldbank,NA,Dépenses de recherche et développement en proportion du PIB
IND072,COD,1960,NA,RDC,worldbank,NA,Dépenses de recherche et développement en proportion du PIB
IND073,COD,NA,NA,RDC,scrape,NA,Population couverte par un réseau mobile (2G/3G/4G)
IND074,COD,NA,NA,RDC,worldbank,NA,Part du travail dans le PIB
IND075,COD,2024,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2023,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2022,78.36226,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2021,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2020,78.36226,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2019,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2018,77.90169,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2017,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2016,76.98054,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2015,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2014,76.0594,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2013,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2012,75.13825,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2011,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2010,74.21711,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2009,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2008,73.29596,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2007,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2006,72.37482,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2005,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2004,71.91424,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2003,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2002,71.91424,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2001,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,2000,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1999,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1998,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1997,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1996,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1995,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1994,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1993,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1992,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1991,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1990,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1989,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1988,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1987,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1986,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1985,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1984,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1983,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1982,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1981,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1980,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1979,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1978,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1977,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1976,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1975,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1974,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1973,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1972,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1971,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1970,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1969,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1968,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1967,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1966,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1965,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1964,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1963,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1962,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1961,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND075,COD,1960,NA,RDC,worldbank,NA,Population urbaine vivant dans des bidonvilles/logements inadéquats (en % de la population urbaine)
IND076,KISANGANI,2020,4.1,RDC,unsdg,NA,Proportion de la population ayant un accÃ¨s facile aux transports en commun
IND076,KOLWEZI,2020,4.4,RDC,unsdg,NA,Proportion de la population ayant un accÃ¨s facile aux transports en commun
IND076,LUBUMBASHI,2020,4.6,RDC,unsdg,NA,Proportion de la population ayant un accÃ¨s facile aux transports en commun
IND076,KINSHASA,2020,20.4,RDC,unsdg,NA,Proportion de la population ayant un accÃ¨s facile aux transports en commun
IND076,KIKWIT,2020,1.7,RDC,unsdg,NA,Proportion de la population ayant un accÃ¨s facile aux transports en commun
IND076,GOMA,2020,44.2,RDC,unsdg,NA,Proportion de la population ayant un accÃ¨s facile aux transports en commun
IND076,BUTEMBO,2020,6.3,RDC,unsdg,NA,Proportion de la population ayant un accÃ¨s facile aux transports en commun
IND077,KINSHASA,2020,18,RDC,unsdg,NA,Part moyenne de la surface bÃ¢tie des villes qui constitue un espace ouvert Ã  l'usage public pour tous
IND077,LUBUMBASHI,2020,17.7,RDC,unsdg,NA,Part moyenne de la surface bÃ¢tie des villes qui constitue un espace ouvert Ã  l'usage public pour tous
IND077,BUTEMBO,2020,16.2,RDC,unsdg,NA,Part moyenne de la surface bÃ¢tie des villes qui constitue un espace ouvert Ã  l'usage public pour tous
IND077,KOLWEZI,2020,11.2,RDC,unsdg,NA,Part moyenne de la surface bÃ¢tie des villes qui constitue un espace ouvert Ã  l'usage public pour tous
IND077,KIKWIT,2020,8.8,RDC,unsdg,NA,Part moyenne de la surface bÃ¢tie des villes qui constitue un espace ouvert Ã  l'usage public pour tous
IND130,KISANGANI,2020,2.97013,RDC,unsdg,NA,Part moyenne de la population urbaine ayant un accÃ¨s facile aux espaces publics ouverts
IND130,KIKWIT,2020,10.43881,RDC,unsdg,NA,Part moyenne de la population urbaine ayant un accÃ¨s facile aux espaces publics ouverts
IND130,KOLWEZI,2020,11.72893,RDC,unsdg,NA,Part moyenne de la population urbaine ayant un accÃ¨s facile aux espaces publics ouverts
IND130,BUTEMBO,2020,13.38906,RDC,unsdg,NA,Part moyenne de la population urbaine ayant un accÃ¨s facile aux espaces publics ouverts
IND130,KINSHASA,2020,17.31111,RDC,unsdg,NA,Part moyenne de la population urbaine ayant un accÃ¨s facile aux espaces publics ouverts
IND130,LUBUMBASHI,2020,6.78213,RDC,unsdg,NA,Part moyenne de la population urbaine ayant un accÃ¨s facile aux espaces publics ouverts
IND078,COD,2024,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2023,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2022,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2021,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2020,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2019,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2018,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2017,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2016,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2015,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2014,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2013,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2012,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2011,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2010,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2009,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2008,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2007,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2006,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2005,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2004,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2003,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2002,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2001,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,2000,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1999,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1998,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1997,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1996,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1995,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1994,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1993,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1992,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1991,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1990,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1989,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1988,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1987,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1986,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1985,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1984,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1983,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1982,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1981,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1980,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1979,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1978,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1977,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1976,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1975,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1974,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1973,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1972,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1971,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1970,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1969,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1968,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1967,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1966,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1965,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1964,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1963,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1962,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1961,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND078,COD,1960,NA,RDC,worldbank,NA,Taux d'homicides intentionnels (pour 100 000 habitants)
IND079,COD,2017,5.55,Femmes,MICS 2017 - 2018,NA,Proportion de la population ayant subi des violences physiques au cours des 12 derniers mois
IND079,COD,2017,13.2,Hommes,MICS 2017 - 2018,NA,Proportion de la population ayant subi des violences physiques au cours des 12 derniers mois
IND080,COD,2017,58.88,Femmes,MICS 2017 - 2018,NA,Perception de la sécurité
IND080,COD,2017,68.9,Hommes,MICS 2017 - 2018,NA,Perception de la sécurité
IND081,COD,2017,23.12,Hommes,MICS 2017 - 2018,NA,Taux de signalement des agressions physiques Ã  la police au cours des 12 derniers mois
IND081,COD,2017,21.66,Femmes,MICS 2017 - 2018,NA,Taux de signalement des agressions physiques Ã  la police au cours des 12 derniers mois
IND082,COD,NA,NA,RDC,worldbank,NA,Détenus en attente de condamnation en proportion de la population carcérale totale
IND083,COD,2004,70,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2005,120.9,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2006,116.1,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2007,80.0681,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2008,85.5884,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2009,91.9227,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2010,70.3566,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2011,60.3208,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2012,4.682,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2013,60.1888,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2014,74.358,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2015,68.2201,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2017,55.5574,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2018,91.1506,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2019,99.6623,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2020,107.1377,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND083,COD,2023,96.5367,RDC,Ministry of Finance of DRC,NA,Dépenses publiques primaires en proportion du budget initialement approuvé
IND084,COD,2015,29,National,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2015,30,Hommes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2015,28,Femmes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2016,36,National,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2016,34,Hommes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2016,38,Femmes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2017,42,National,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2017,38,Hommes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2017,47,Femmes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2022,26,National,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2022,24,Hommes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2022,28,Femmes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2023,30,National,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2023,25,Hommes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2023,35,Femmes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2024,36,National,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2024,36,Hommes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND084,COD,2024,36,Femmes,unsdg,NA,Population satisfaite des services publics (éducation/santé/justice)
IND085,COD,2024,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2023,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2022,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2021,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2020,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2019,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2018,40.1,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2017,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2016,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2015,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2014,24.6,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2013,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2012,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2011,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2010,27.8,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2009,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2008,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2007,31.3,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2006,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2005,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2004,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2003,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2002,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2001,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,2000,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1999,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1998,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1997,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1996,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1995,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1994,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1993,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1992,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1991,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1990,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1989,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1988,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1987,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1986,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1985,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1984,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1983,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1982,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1981,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1980,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
IND085,COD,1979,NA,RDC,worldbank,NA,Enregistrement des naissances (% Enfants moins de 5 ans enrégistré)
